,Beer Names,Rating,Locations,Reviews,Users
266,Nebraska Inception Series Runnin' with the Devil,1.0,"Papillion, Nebraska","750mL bottle, pours a filthy dark mahogany brown with a small tan head. Nose has some butyric, with toasted caramel and bready notes. Flavour is horrendous, with lots of butyric, paint thinner, alcohol, and perfume. This is fucked up in every way conceivable. Undrinkable. Nasty.",mcberko
267,Natural Light Naturdays,0.5,"St. Louis, Missouri","Can, pours a clear piss blonde with a small white head. Nose is full of artificial fruit - wow is that bad. Flavour is so artificial, with lots of fake strawberries. Revolting stuff.",mcberko
268,Elevation Elevated PSA,1.6,"Poncha Springs, Colorado","Cellared for 2+ years and perhaps that was the problem.  An oxidized-seeming mess of cardboard and wood shavings, with a hint of sticky booze.  No thatnks.  

Bottle from the Rare Beer Club.",JDBaker11058
269,Schneider Weisse Tap X Mein Cuvée Barrique,1.9,"Kelheim, Bavaria","Mørk, frisk og slett ikke som ventet. Kommer nok ikke til å kjøpe denne igjen.",msel
270,Thornbridge Jaipur,1.6,"Bakewell, Derbyshire",Tastes like the water that Dumbledore has to drink in Harry Potter. Nuff said,ross.spankie
271,Tettnanger Kronen-Bier,5.0,"Tettnang, Baden-Württemberg","One of the best beer in this world. Thanks to 7 family generation, the great tettnanger hops, super malts and may a secret yeast",IBUTasty39
272,Oettinger Pils,0.5,"Oettingen, Bavaria","pours pale straw color thin white head ,aroma very little ,taste crisp clean but not much, not a fantastic pilsner but ok refreshing 

",rat
273,Goddards Ducks Folly,5.0,"Oakfield, Isle Of Wight","Superb strong ale on draught at The Golden Bowler, Stubbington, Near Fareham.",TrappistScout61
274,Narragansett Lager Beer,5.0,"Providence, Rhode Island",Smooth and refreshing on a hot summer day after yard work. A very even beer. Got it in the throwback cans from “Jaws”. Hey if Quint drinks it then it must be good. Cheers.,cah
275,Evil Twin Even More Coco Jesus ,2.3,"Queens, New York","Can, early 2018. Soapy coconut, lots of molasses, light sweet chocolate, coffee in the finish, chewy body. A great composition, ruined by overbearing, astringent booze.",ElDesmadre
276,Lösch-Zwerg Würzig,0.5,"Gessertshausen, Bavaria",Genuinely couldn't finish this. Horribly astringent detergent and fruit rind flavour with a backbone of fresh urine. Strange aftertaste and extremely bitter. Unpalatable is the most suitable word.,LocalMuse25
277,Scheyern Kloster-Gold Hell,0.7,"Scheyern, Bavaria","Horrid beer. Nasty aromas, even more nasty flavours (mouldy bread, detergent and urine) and near impossible to finish. Not sure if anyone can honestly say they would enjoy this as opposed to drinking it to pass time.",LocalMuse25
278,Squatters Hop Rising Tropical Double IPA,5.0,"Salt Lake City, Utah","Sniff the aroma, look at the color, it’s the best ipa in my mind. Perfect, extraordinary, outstanding. The first time you drink ipa, you know you can’t live without it.",beer3000
279,Wiethaler Goldstoff Hell,5.0,"Lauf-Neunhof, Bavaria","De Landbierparadies. En vaso hefe de Bavaria. Jugando a Shenmue. Birrote si vas buscando algo maltoso. Lleno de cereal, y con la justa dosis de dulzor y amargor. Para beber a litros y en tragos muy largos",josanguapo
280,Hopvil Strong,5.0,"Bocholt, Belgium","Excellent beer to get drunk cheaply. Not that disgusting when we have got used to it. Sometimes it still disgusts me. But I'm getting drunk with it, so it's what counts more. That's a beer that I'm drinking everyday two cans max, otherwise I'll throw up at three.",PintPupil10
281,Pirate Brew Berlin Coffee Pirate Porter,1.3,"Berlin, Berlin","Bottle, early 2018. Roast, cheap chocolate, tart cheap coffee, earthy yeast, overcarbonated. What a mess.",ElDesmadre
282,Pabst Blue Ribbon Extra,5.0,"Los Angeles, California",Very smooth and refreshing. Tastes like Pabst Blue Ribbon with just with a higher abv. I enjoyed it very much. Cheers.,cah
283,Cheers X-tra,3.6,"Sai Yai, Sai Noi amp., Nonthaburi prov., Thailand",One of the best beers in Thailand since the downgrading of Chang. Pretty rich flavour and colour.,Joh639
284,Natty Daddy,4.1,"St. Louis, Missouri","Well, this isn't a craft beverage by any means, but it's incredibly cheap and potent.",CiderLove57
285,Breton Black Angus,5.0,"Sydney, Nova Scotia","An IPA the way IPA's SHOULD BE! Rather than print what I can read on the label... By far as close as you can get to an Amager IPA. Not as ""hot"" but definately a punchy Ale... Not for the ""uninitiated"" connoisseur.",thecoiler
286,Breton Red Coat,5.0,"Sydney, Nova Scotia","It is a rare thing to find a World class brew, but to find yet one more ""Best tasting brew where I've found two before! No joke! The best Irish Red Ale Ever!",thecoiler
287,Cowbell McNall's Mission,1.6,"Blyth, Ontario","Sometimes you buy a cheaper beverage and it tastes like a cheaper beverage. 

Other times you buy a cheaper brew and are left wondering how does this get sold to the public?

This is an example of the latter. 

At least it contains alcohol.",HopsRespek19
288,Störtebeker Arktik Ale,1.6,"Stralsund, Mecklenburg-Vorpommern","Bottle, early 2018. Citrus, lemony tea, subtle resin, ripe yellow apple, thickish body. Boozy from start to finish, hardly drinkable.",ElDesmadre
289,Störtebeker Eis-Lager,1.6,"Stralsund, Mecklenburg-Vorpommern","Bottle, early 2018. Thick malty body with notes of grain, biscuits, light honey, caramel and zesty hops. Boozy from start to finish, tastes like a cheap, concentrated strong lager.",ElDesmadre
290,Blue Owl Van Dayum! Sour Red Ale,1.1,"Austin, Texas","12oz can pours a clear, garnet amber.  Nose has tomato, vomit, strawberry.  Flavor is not good, cranberry, tomato, lemon.  Finishes tart.  It's not dayum, it's damned.",nimbleprop
291,Culturbrauer Austrian Lager,1.6,"Freistadt, Austria","Amber color with meidum white head. caramel, DMS, strange sourness in aroma. Taste, caramael, harsh bitterness, oxidation, DMS, acetaldehyde.",Cuso
292,Marston's Harpers Toffee Ale,4.9,"Atherstone, Warwickshire","A bit very beautiful dark ale, lovely colour and a really stunning toffee flavour
",WortMeister46
293,Cisk Lager,4.1,"Mriehel, Malta","One of the best beers one can find in Malta. Really rich, and really refreshing if served ice cold. Definitely the beer to drink when in Malta.",AleStein58
294,Fiddlehead Dan K's Double IPA,1.8,"Shelburne, Vermont",Found at BWW on tap for a 22oz. Pours a very hazy golden with a bubbly white head. Strong smell of grapefruit. Strange lingering flavor that was not expected nor welcome.,Esarsh
295,Delirium Noël,1.8,"Melle, Belgium","Pours dark amber with thin white foam.
Taste is sweet, malty and some spices.
Aftertaste is not very pleasant.",Brow
296,Redd's Wicked Apple Ale,5.0,"Milwaukee                       , Wisconsin","The best way to drink this is at 20 degrees - 12 Celsius.  Its not completely frozen but does have some icing inside.  

If frozen, run under hot water for 10 seconds, then hold can wait for it to freeze over.  OpeM, and start sipping it aS it unthaws.  Omg its a head rush.

I know this beer better than Coors, if they only knew. I could sell this like no other.. Its great at parties or home.  

Take it FROM A REAL MAN OF 50.. I know my Ale, and #1 customer.  

2 - 3 12 packs a week keeps the doctor away...  This is opionion of a rip old man and has not been evaluated by the FDA Thank goodness (may take it away).

Happy Holidays All..

CHRIS 
WWW.LEE-ONAWHIM.COM",IBUChalice54
297,Sadler's Peaky Blinder,5.0,"Lye, West Midlands","Lively blend of several malts and hops. Something between porter and IPA, but in a good way!",vytenis.sakalas
298,Paulaner Natur Radler ,4.1,"Munich, Bavaria","330 ml bottle into pint glass, best before 10/2020. Pours very hazy golden amber color with a 2 finger fairly dense and fluffy white head with fantastic retention, that reduces to a nice cap that lasts. Thick foamy lacing clings on the glass, with a fair amount of streaming carbonation. Fantastic appearance. Aromas of big lemon juice/pulp, lime, citrus peel/zest, wheat, cracker, and white bread dough; with lighter notes of banana, bubblegum, clove, wood, herbal, floral, grass, pepper, and yeast earthiness. Damn nice aromas with great balance and complexity of lemon juice, pale/wheat malts; and light-moderate fruity/spicy yeast, earthy hop notes; with big strength. Taste of big lemon juice/pulp, lime, citrus peel/zest, wheat, cracker, and white bread dough; with lighter notes of banana, bubblegum, clove, wood, herbal, floral, grass, pepper, and yeast earthiness. Light herbal, floral, woody, grassy, peppery bitterness; and citrus/wheat tang/tartness on the finish. Lingering notes of tart/tangy citrus juice/pulp/peel/zest, wheat, cracker, white bread dough, banana, bubblegum, clove, wood, herbal, floral, grass, pepper, and yeast earthiness on the finish for a good bit. Awesome complexity, robustness, and balance of lemon juice, pale/wheat malts; and light-moderate fruity/spicy yeast, earthy hop flavors; with a great malt/bitter/spiciness and tart/tangy fruit balance; with no astringent flavors after the finish. Fairly crisp/clean finishing. Moderate increasing dryness from lingering bitter/tart/spiciness and carbonation. Medium-plus carbonation and light-medium body; with a very smooth, moderately bready/grainy, and fairly sticky/acidic/tangy balanced mouthfeel that is fantastic. Overall this is an outstadning NA radler style. All around awesome complexity, robustness, and balance of lemon juice, pale/wheat malts; very smooth, crisp, clean, and refreshing to drink with the mellowly bitter/spicy/tart/drying finish. Very flavorful and not watery at all. Perfectly balanced between weissbier and citrus juice flavors; solid hops presence/balance. Minimal residual sweetness with crisp dryness. A highly enjoyable offering and amazing style example. Best NA beer I have had.",superspak
299,Labatt Blue De-Alcoholized Pilsener,3.8,"London, Ontario","12 ounce bottle into lager glass, bottled on 6/12/2019. Pours crystal clear medium golden yellow color with a small fairly dense and fluffy white head with great retention, that reduces to a thin cap that lingers. Light spotty soapy lacing clings on the glass, with a light amount of streaming carbonation. Aromas of white bread dough, corn, and herbal/grassy earthiness. Okay aromas with clean pale malt/grains, and light earthy hop notes; with minimal strength. Taste of cracker, white bread dough, light corn, wood, pepper, and herbal/grassy earthiness. Light herbal, woody, grassy, peppery bitterness on the finish. Lingering notes of cracker, white bread dough, light corn, wood, pepper, and herbal/grassy earthiness on the finish for a good bit. Very nice robustness and balance of pale malt/grains, and light earthy hop flavors; with a great malt/bitterness balance, and no astringent hop flavors after the finish. Moderately crisp/clean finishing. Perfectly clean on lager flavors, with no fruity/yeasty notes. Moderate increasing dryness from lingering bitterness and carbonation. medium-plus carbonation and light body; with a very smooth and moderately bready/grainy/sticky balanced mouthfeel that is great. Overall this is a very good non alcoholic pilsner style. All around nice robustness and balance of pale malt/grains, and light earthy hop flavors; very smooth, crisp, clean, and refreshing to drink with the mellowly bitter/drying finish. Flavorful and not too watery. Great clean pils malt/grain showcase, with solid earthy hop presence for the style. Mild on adjuncts. A very enjoyable offering, and outstanding style example considering the 50 calories. Also has no NA off flavors or astringency.",superspak
300,"Bitburger Alkoholfrei 0,0%",3.9,"Bitburg, Rhineland-Palatinate","330 ml bottle into lager glass, best before 1/16/2020. Pours crystal clear medium golden yellow color with a 1 finger dense and rocky off white head with amazing retention, that reduces to a large cap that lasts. Thick soapy lacing clings on the glass, with a fair amount of streaming carbonation. Amazing appearance. Aromas of cracker, white bread dough, toasted biscuit, light nuttiness, wood, peppercorn, and herbal/floral/grassy earthiness. Mild fruity/yeasty aromas. Nice and pleasant aromas with good balance of pale malt and earthy hop notes; with solid strength. Taste of big cracker, white bread dough, toasted biscuit, light nuttiness, wood, peppercorn, and herbal/floral/grassy earthiness. Light-moderate pine, herbal, floral, woody, grassy, peppery bitterness on the finish. Lingering notes of cracker, white bread dough, toasted biscuit, light nuttiness, wood, peppercorn, pine, and herbal/floral/grassy earthiness on the finish for a good bit. Very nice robustness and balance of pale malt and earthy hop flavors; with a nice malt/bitterness balance, and minimal lingering hop astringency after the finish. Fairly crisp/clean finishing. Very clean on lager flavors, minimal fruity/yeasty notes. Moderate increasing dryness from lingering bitterness. Medium carbonation and light body; with a very smooth, moderate bready/grainy/sticky, and lightly resinous mouthfeel that is good. Overall this is a very nice non alcohol pale lager. All around nice robustness and balance of pale malt and earthy hop flavors; very smooth and fairly crisp/clean/refreshing to drink with the moderately bitter/resinous/drying finish. Not overly aggressive. Flavorful and not too watery. Mild cardboard NA flavors. Great balance of clean malts with great noble hop presence/balance for the style. Minimal residual sweetness with crisp dryness. A very enjoyable offering, and impressive style example.",superspak
