,Beer Names,Rating,Locations,Reviews,Users
392,Magic Rock Little Ray,1.0,"Huddersfield, West Yorkshire","Blik gedeeld door Tomhendriksen. Troebel geel bier. Aroma van citrusvrucjten; mango. Smaak van bitterlemon.
Erg zuur.",Inoven
393,Amstel Free,1.8,"Zoeterwoude, Netherlands","Oct, 2004 Le Petit Moka, Nimes. Pression. Called Amstel Free. Fruit acid, lemon tea, some interesting sourness and a very noticeable though not that pleasant bitterness. We wondered if this was off or the sourness was intentional. [1.8]",SilkTork
394,BRLO / Brewdog Sink the Pink,1.7,"Berlin, Berlin",Sampled from the tap at Brew Dog Barcelona. Pours a clear red with a pink hue and a white head that dissipates to the edges. Aroma has earthy bread and straw with musty and pre ripe fruit. Flavor has musty bread and musty fruits with a hint of straw.,deyholla
395,Other Half / Untitled Art Ice Cream Colored Lambo ,1.4,"Brooklyn, New York",Can: Poured a pale yellow color Berliner Weisse with a medium size white foamy head. Aroma of fake syrupy notes with light tart notes. Taste is a mix of also fake syrupy notes which resembles Napolitano ice cream with some gross sugar notes and a tart finish. Body is light with good carbonation. Experiment gone wrong.,Boutip
396,Evil Twin Sanguinem Aurantiaco,1.3,"Queens, New York","Aromas- Tart, notes of cranberry sauce, orange, apple cider with dusty malts.

Appearance- Clear pale golden colour with very weak white foam.

Palate- Light body with thin texture leaving bland finish.

Taste- Very tart, light notes of lime, orange and musk and that's about it.

Overall- Bland and watery sour. Disapointed.",lokis333
397,Perlenbacher Premium Pils /  Bier,1.2,"Neckarsulm, Baden-Württemberg","# 625; 1/2017. Hodně nepříjemně, drsně chmelený pivo. Sladová složka maltózová. Velmi špatné.",kolemkoukolem
398,Stork Première,1.8,"Casablanca, Morocco","Bottled 330ml. -Clear pale golden coloured, medium sized airy white head, dust and corn in the nose. Cereals, corn, water and that's all folks. Not much to talk about.",ogivlado
399,Bayerischer Bahnhof Original Leipziger Gose,0.9,"Leipzig, Saxony","One of the six beers I got for Christmas this year. I started with the gas because it's the one I know I'm not going to like him. Never like any other beer and I've had in this while I'm not a big fan of salt. average white head on top of a an opaque gold and brown body. I'm not going to lie here, it smells like salt. With the coriander and the sea salt and taste like I'm drinking liquid seasoned salt. If you like this style you might it's probably good but I don't so this is probably one of the worst beers I've ever had.",camay1997
400,Argus Camaro ,1.6,"Neckarsulm, Baden-Württemberg","# 605; 1/2017. Nevýrazný, mlátový, sladinový ležák, svěží, ale i tak není přáliš pitelný.",kolemkoukolem
401,Young's Christmas Pudding Ale,1.2,"Bedford, Bedfordshire","Bottle from Tesco’s, Watford and drunk on 01/12/2005.  Made the error of not chilling this more, although as an English ale, you wouldn’t have thought it would need it.  Just way OTT on the Christmas spice.  Pretty unpleasant.",Beese
402,Marston's Pedigree (Cask & bottle conditioned),1.3,"Burton-on-Trent, Staffordshire","Cask at The Moon Under Water (JDW), Watford on 30/11/2005.  I don’t know what it was with this beer.  Admittedly, I know that Burton water has a higher level of sulphur, but most times I had this beer, it had such a discernible nose of rotten eggs.  Occasionally, this would spill over into the beer, which would also taste eggy.  Could never work out why people drunk this.",Beese
403,Ringwood Razorback (Bottle),1.8,"Ringwood, Hampshire","Part of a Marstons Christmas 2019 Selection Box. The box includes some of the worst-tasting beers in the UK. This means that they’re safely in one place, which is a Good Thing as it protects the unsuspecting beer aficionado from harm. Ringwood Razorback is one of the most unpleasant beers I’ve tasted. Dear me.",blackradioboy
404,Pedavena Birra Dolomiti Pils 4.9,1.6,"Pedavena (BL), Italy","Słabo, pospolicie, nudno. Bardzo nudno. Taki pils. Trochę lepszy niż koncerniak, ale niczego nie urywa.",Lino78
405,Courage Best Bitter (Bottle/Can/Keg),1.9,"Bedford, Bedfordshire","Part of a Marstons Christmas 2019 Selection Box. The box includes some of the worst-tasting beers in the UK. This means that they’re safely in one place, which is a Good Thing as it protects the unsuspecting beer aficionado from harm. Courage Best Bitter has a hint of caramel and a large pinch of futility. Don’t.",blackradioboy
406,Faust Pils Alkoholfrei Isotonisch,1.7,"Miltenberg, Bavaria","Flasche. Klarer goldener Körper mit festem Schaum.
Aroma: Malzig, Zitrus, nasses Papier.
Geschmack: Süßlich (Malz). Fruchtig, Getreide, Pappe. 
Wässrig.",Sven1973
407,Bianca Road LA Bloods,1.9,"Bermondsey, Greater London","On tap at the Bianca tap room. Bright yellow pour with white lacing. Very, very mild/stale aroma. Kinda stale aftertaste. Dead hops. Pretty poor.",AWS9
408,Tired Hands Cryptical Development,1.6,"Ardmore, Pennsylvania","This was an easy worst in show winner for me. Black sludge pour. Metal, Soy sauce, stale Cracker Jack, diabetes, skunked asshole, cinnamon, and astringent booze. Totally undrinkable like most of their lactose and gimmick beers. #maketiredhandsgreatagain",PhillyCraft
409,Jester King Part & Parcel,1.5,"Austin, Texas",Amber color. Tan head. Aroma is spot on to my grandparents airstream trailer. Straight up. Wild aroma. Phenolic bandaid’s. I want to love this but I hate this.,Cavie
410,Nethergate Jolly Roger,1.6,"Long Melford, Suffolk","Cask at The Moon Under Water (JDW), Watford on 08/10/2005.  An overly sweet beer, with a little spicy note.",Beese
411,Greene King Fireside (Bottle),1.9,"Bury St. Edmunds, Suffolk","500ml bottle from Tesco, Watford and drunk on 08/10/2005.  Another duff GK pasteurised Beer.  Somewhat meaty flavours and mild cola notes.",Beese
412,Carlsberg Danish Pilsner,1.8,"Northampton, Northamptonshire","Bottle sample at a tasting at Max's place. Thanks Lior D. 4.6%. Clear straw. Skunky hops, graininess, sweetish, slightly bitterish finish, light-bodied.",DSG
413,Batemans Blackbeerd ,1.2,"Wainfleet, Lincolnshire","Cask at The Moon Under Water (JDW), Watford on 3/11/2005.  A duff pint I’m sure.  Vinegar and stale fruit aromas and total lack of body.",Beese
414,Minhas Chocolate Bunny Stout,1.6,"Monroe, Wisconsin","Pours a chalky-looking black with a dark, espresso head. Minimal aroma - ovaltine. Taste is of dark malt and hoppy, but not burnt. Tastes watery - just like weak ovaltine. Mouthfeel is very watery. Tastes like cold, bitter hoppy ovaltine. Did I mention it tastes like ovaltine?

It's the stout equivelant of Natty Light - cheap, thin and easy to chug, but not much else. I'm drinking to get drunk anyways tonight, so down it goes!",Stellaaaa
415,Pabst Blue Ribbon,0.7,"Los Angeles, California",This beer doesn't have any taste. It's like drinking water. Actually water is better.,xtremepof
416,Gulpener Gladiator,1.9,"Gulpen, Netherlands","Halve liter blik. Helder goudgeel, weinig kraag die snel verdwijnt. Weinig geur en weinig smaak. Zoetig, flauw bier. Niet voor herhaling vatbaar, behalve als je snel en goedkoop  dronken wil worden.",mutz
417,Labatt Club,0.5,"London, Ontario","This is by far the worst tasting liquid around. Most foul at most temps. Golden yellow like urine... in fact that also is the nose of this peewa. Reminds me of the Aroma of the toilets at the Windsor hotel after a long weekend. No joke. A fluid so foul should not be associated with ""Beer"" which by the way should translate to Nectar of the gods, along side a single malt whiskey!",thecoiler
418,Natural Light,1.2,"St. Louis, Missouri","you always find lots of natural light cans, bottles, and cardboard boxes littered along roads, under bridges, and along railroad tracks - it must be a popular beer...so i decided to see what all the hype was about on my quest to find the best light beer. aroma isnt bad - has that standard mixed dusty grain, corn, yeast, and very faint skunky hop scent. flavor is a muddled mix of stale grain, corn syrup, grass and other unidentifiable vegetal flavors - dry and numbing carbonation encouraging another pull. not too good but for a low end budget beer i guess a case would go down easy in a box car - the off flavors fade before you realize theyre bad so you end up drinking more",beerbomb
419,Meckatzer Leichtes Weizen,1.5,"Heimenkirch , Bavaria","Really not my thing, although that may be due to me not liking Weizen in general and ""light"" doesn't make it better. The beer has the typical Weizen flavor with a good load of banana, but it feels quite watery and doesn't manage a good mouth feel.",eunck
420,Silly Double Enghien Brune,1.4,"Silly, Belgium","Brune de 8 % abv, qui fait partie des "" double Enghien "" .. ainsi nommées.
La question pour celle-ci est de savoir précisément si c'est une double ..
Mon exemplaire était à 16 mois avant sa date.
Couleur roux sombre à l'opacité moyenne, et clarté nette.
Bulles fines, en fontaine centrale, à montée lente.
Mousse beige, à fins flocons, stable à 1 mm.
Arômes de compote de prune, cassonade, pointe de cannelle.
1ère bouche fluide, à l'entame très modérée, caramélisée.
Arrière-bouche à la définition très vague, courte.
2ème bouche avec un côté guimauve et pantouflard.
Arrière-bouche faible, indéterminée, beaucoup trop caramélisée.
Longueur qui n'améliore rien dans la définition.
Jambes huileuses, longues.
Levure basique.
Alcool faible, sous son niveau abv, il laisse faire les choses trannnnquille ...
Finale paresseuse.
CONCLUSION : cette brune n'était donc pas une double, c'est assez vexant !
Elle penche plutôt du côté des brown américaines, avec des saveurs qui 
dégoulinent quelque peu .. et lambinent en tous les cas  (3/2/2/2/5)",corkyrory66
421,Neighborhood Boss Flamingo Bronze Ale,0.7,"Exeter, New Hampshire","12oz can pours a clear orange with some white head.  Nose is bad... tomato, malt, orange.  Flavor has big grapefruit, but tomato too.  Harsh finish.  Bad.  Real bad.",nimbleprop
422,Mecklenburger Pilsener,1.6,"Dargun, Mecklenburg-Vorpommern","500ml can from Carrefour, Xiamen. Pours yellow with a white head. Aroma of malt and grain. Sweet taste and finish.",GuideDogSaint
423,Gadds Seasider,1.6,"Broadstairs, Kent","Draught (Wave Maiden, Southsea) (3:2:3:2:6=1.6)
Vomity sweet aroma. Vomitty strawberry taste. Pub should be ashamed of serving this to a customer.",FatPhil
424,Ruhrpottbrew Extra Dry IPA,1.9,"Oberhausen, North Rhine-Westphalia","Trockener Beginn, wenig Hopfen, starke Bitterkeit. Unrund, ungut. 10/7/6/6/9/6",Koelschtrinker
425,Lost Abbey Box Set: Track #13 (Message in a Bottle)  ,1.6,"San Marcos, California","375mL bottle, pours a deep dark amber, no head. Nose is all oxidation, balsamic, and acidic acid. Flavour is mega-oxidized, with lots of cardboard, acetic acid, and balsamic. Oxidized as fuck. Nasty.",mcberko
426,Pony Shack Fifer's Dream Cider ,1.2,"Boxborough, Massachusetts","Thanks to JLindros for hooking me up with a can of this. Poured into my Duvel tulip a nice crystal clear super pale straw hue with no discernible head. Aromas of light yeast funk, definitely dry not sweet. Minimal apple aroma.  Taste is similar to the nose, little funky, bone dry. I get a nice wave of crisp fresh apples before being inundated with off flavours along the line of plastic bandaids. Ugh. Sweeter apples try to break through but that really, really aggressive and unpleasant boarding on burnt plastic and rubber cuts through it all. Finish is bone dry but the carbonation is next to nothing. This might be one of the worst ciders I've had.",Rudzud
427,Lake of Bays Northern Glow,1.6,"Baysville, Ontario","surprised that a BRUT IPA is only 4.3%. that means an OG of ~1.033 i'd guess. wow youre cheap as fuck.

golden with a fair white head. aroma is that typical fruity hop shit. taste is not tart, but more just like a dry ""ICE"" style lager. harsh, confusing. can says b""champagne yeast"", however that would not be enough and in fact lol less than helpful in achieving a true brut-IPA FG... so ? oddly harsh and unpleasant balance. def would not get again in short.",fredthecat
428,Earthquake High Gravity Lager 10%,1.3,"La Crosse, Wisconsin","Aroma of corn, hard water, cigarettes. Color of a lager comprised of lies. Flavor of sin, copper, lager in there somewhere. Abandon all hope, ye who enter here.",Somenumbers1234
429,Earthquake High Gravity Lager 10%,1.7,"La Crosse, Wisconsin","70 million ounce can shared by hershiser2 at the Murky Chocolate Ham tasting. Clear gold thin head poor retention. Aroma of corn, minerals, green apple. Taste is corn and acrid. Medium bodied booze.",Drake
430,Earthquake High Gravity Lager 10%,1.6,"La Crosse, Wisconsin","Giant can from food lion, I’m sure. Murky chocolate ham tasting: me casa. Mostly clear gold with a soft white head that quickly dissipates. Inoffensive aroma of corn, water that’s sat in cooper pipes for decades, grasses. Could have been much worse. But good god it should be better. Flavor is envelope glue, corn, grasses, rubbing alcohol.",hershiser2
431,Steel Reserve Alloy Series Spiked Watermelon 211,1.7,"Milwaukee                       , Wisconsin","Giant can from food lion. This was going to be a milestone beer but I just couldn’t wait. Murky chocolate ham tasting.  Pours pink. Just pink. Smells like magic, death, and childhood. Perhaps some wet or even dead dog. maybe both. Flavor is watermelon, 99% sugar water, and some strange somewhat toxic-like flavors.",hershiser2
432,Steel Reserve Alloy Series Spiked Watermelon 211,1.1,"Milwaukee                       , Wisconsin","Abomination shared by hershiser2 at the Murky Chocolate Ham tasting. Aroma of fake watermelon candy and not much else. Maybe some Cotton candy. Taste is sugar, watermelon candy, cotton candy. Gross.",Drake
