,Beer Names,Rating,Locations,Reviews,Users
480,Westmalle Tripel,4.1,"Malle, Belgium",Certainement parmi mes bières préférées.  Une belle carbonatation soutenue par une mousse dense et onctueuse.,durf
481,Ayinger Altbairisch Dunkel,3.8,"Aying, Bavaria","On tap at Ayinger am Platzl with some Wildschwein Pflanzerl. Dark brown with decent fine head. Roasty nose with dark caramel hints. Flavor is fantastic with caramel and lightly-bitter toasty grains, not overly sweet, good smooth hop bitter finish. Classic example of style.",one51
482,Modern Times / Heater Allen Tentbier,3.8,"San Diego, California","Deep copper with a white head. Toasted malts, light noble hops, earth, cereal, some sweetness tucked in the background. Always a huge fan of Heater Allen- amazed this made it to Guam.",Capa
483,Sierra Nevada 40 Hoppy Anniversary Ale,4.0,"Chico, California","Pours a dark golden color with a very thick off white head. The aroma is pine, citrus, and brown bread crust. The flavor is caramel, brown bread crust, some pine but not overly done, and some juicy citrus mixed in there as well. The mouthfeel is on the light to medium and drink ability is quite high. Solid beer from Sierra Nevada as always.",brandon1989
484,De Dolle Dulle Teve 10º (Mad Bitch),3.9,"Diksmuide, Belgium","Bottle from Whole Foods Market Blossom Hill in San Jose, CA. Aroma is spicy yeast, fruity, some spiced bread. Taste is yeasty, crisp and soft carb, bready, fruity. Classic and straightforward but not especially memorable.",tightslice
485,Andechser Doppelbock Dunkel,3.9,"Andechs, Bavaria","Can pour from Colonial Spirits, Acton. Appearance is clear, ruby red with nice sparkle, ephemeral fizzy cap of light brown head with no lacing. Aroma is toffee, fig, brown sugar, toast. Taste is strong fig, caramel, toast. Mouthfeel is light-to-medium bodied with smooth texture, average, frothy carbonation and finish as taste. Overall, strong aroma and flavor with decent complexity. Worthy of its Top 50 status.",tfontana
486,OEC Coolship Lager,3.6,"Oxford, Connecticut","16 oz can from Brewers Haven. Clear golden body with a lasting tight head. Aroma is grainy, bready. Taste follows with robust malty, grainy flavors. Fairly thick body too. Really tasty.",stevoj
487,Bell's Expedition Stout,4.1,"Comstock, Michigan","7 year aged bottle to glass, thanks TJ!
Moderate aroma of coffee and dark fruit, alcohol.  Dark brown w tan head, foamy. Legs. Flavor is roast coffee with some dark chocolate cherry. Slightly hints of smoke.  Alcohol and earthiness.  Thick body w some creaminess, low to moderate carb, warming. Worth it.",BrewBrain
488,Boulevard Berry Noir,3.9,"Kansas City, Missouri","12 oz can, pours purple red clear with light pink head.  Medium body.  Tart berry aroma, with sour blueberry front and center in the taste.  Sweet fruity finish.  Excellent.",voyageurmike
489,Wicked Weed Freak Of Nature Double IPA,3.7,"Asheville, North Carolina","Draft at Strangeloves. Nearly clear gold pour with a slim layer of white foam. Fragrant aroma. A complex meaty mix of woody florals and citrus pith. Nice effervescent notes. Tangerine peels. Burnished wood. Fainter mango, leather, tobacco, and ghee. Wonderfully complicated! Nice mix. Would recommend.",NikkTwist
490,Sierra Nevada 40 Hoppy Anniversary Ale,3.8,"Chico, California",From a 12 oz. bottle. Pours a clear copper with an off white head.  Aromas of pineapple  and dank hay. Flavors are bitter citrus and pine.,Iphonephan
491,Funky Buddha Floridian Hefeweizen,3.3,"Oakland Park, Florida",Subtle hits of orange and clove aromas. Mild bready malt. Mild flavors but balanced and refreshing.,smroush
492,Mount St. Bernard Abbey Tynt Meadow English Trappist Ale,3.9,"Coalville, Leicestershire","Color marrón oscuro turbio con espuma fina beige-marrón de retención media y residuo escaso. Aroma a maltas caramelizadas, caramelo, cacao y levadura con notas a frutos secos, madera, frutas de hueso oscuras, ligero clavo y otras especias. Sabor a cacao en polvo, pan integral tostado, caramelo y frutas oscuras maduras con notas a vainilla, clavo, madera, frutos secos y levadura. Dulzor maltoso medio, amargor terroso medio, alcohol medio-alto y regusto largo. Textura acuosa, cuerpo medio y carbonatación medio-alta. Una English Strong Ale trapista muy compleja que comienza con sabor a pan tostado, pasando por frutas maduras y un final especiado y amargo. Muy buena.",Pimot
493,St-Feuillien Triple,3.9,"Le Roeulx, Belgium","Pours cloudy maize with an organized white head that settles to a half-finger. Aroma is bready malts and yeast-funk. A touch of clove with warming. Taste brings more clove, Belgian yeast esters, lemon. Mild bitterness. Very active mouthfeel. Well-balanced. Pitch-perfect trippel.",scotchzombie
494,Left Hand Milk Stout Nitro,4.6,"Longmont, Colorado","16-ounce can finally settles into a black color with ruby highlights and a 1"" thick super creamy tan head and lots of residual lacing. Aroma: coffee, chocolate. Flavor: milk chocolate, coffee with cream, figs, dates, campfire marshallows, burnt wood. Mouthfeel: medium-bodied with a very creamy finish.",shawnmurphy
495,The Kernel London Brick,3.5,"Bermondsey, Greater London","Sweet rye, candy, bit herbal and hoppy, amber color, dry, bitter, herbal, fruity, bitter aftertaste",Trolleo
496,Firestone Walker Stickee Monkee,4.5,"Paso Robles, California","2017 vintage.
Pours deep ruby brown with a frothy off-white head.
Nose is massive bourbon, sweet malt, caramel, brown bread and brown sugar.
Palate is thick.
Taste is HUGE bourbon and notes from the nose. An excellent beer. Slightly bitter.
",sharky2kx
497,Partizan X-Ale,3.7,"Bermondsey, Greater London","Bottle. Very malty beer with nuts and chocolate throughout, intense yet crisp in its own way. Excellent.",ElDesmadre
498,Cloudwater Pale Ale (S•S19),3.7,"Manchester, Greater Manchester","44cl can. A murky golden beer with a white head. Aroma of soft citrusy hops, flowers, grassy hops, grapefruit, yeast. Taste of mild citrusy hops, pale malt, yeast, mellow fruits. Nice and easy to drink.",Beerhunter111
499,Wylam The Shape,4.0,"Newcastle upon Tyne , Tyne & Wear","Can. Citrus, mango, passion fruit, geranium, apple. Smooth, juicy, no hop burn, pronounced bitterness. This is the way to make a juicy IPA.",ElDesmadre
500,Sierra Nevada 40 Hoppy Anniversary Ale,4.4,"Chico, California","On draught at Frontier Brewing and Taproom.

Pours a deep gold with a strong, long lasting head of foam. Lacing is super good.

Smells of pine, citrus, quite hoppy with some noted bitterness.

Quite hoppy up front with notes of pine and grapefruit citrus, some toasted malt mid palate, finish has some caramel sweetness. And of course, that's mixed with a good dose of bitterness.

Body is perfect. Oh, now I'm getting some slickness reminiscent of hop oils.
That could just be me.

Wonderful beer for a 40th Anniversary!!",Bitterbill
501,Fuller's Past Masters 1909 Pale Ale,3.6,"Chiswick, Greater London","Can shared at the Columbus tasting 19/12/2019. Many thanks A clear orange coloured pour with a loose white head. Aroma is semi sweet, white grape, white raisin, earthy graisn, light toast. Palate is semi sweet, highish carbonation. Flavour is composed of semi sweet, raisin, white grape, grape, earthy, light apple.",mR_fr0g
502,Cigar City Cubano-Style Espresso Brown Ale,3.5,"Tampa, Florida","33cl blik. Helder donker bruin van kleur, fijne romige licht bruine schuimkraag. De geur is koffie en chocolade. Smaak is zoet, koffie, chocolade en karamel. Medium body en veel koolzuur.",maupie
503,Weihenstephaner Korbinian,3.8,"Freising, Bavaria","Robe brune, reflets rubis, limpide. Mousse beige. Arômes fumés, esters caramel, croûte de pain, cassonade fruits noirs. Goût sucré, amertume moyenne. Texture légèrement sirupeuse. Carbonatation fine , moyennement abondante.",lbianchi66
504,Ayinger Bräuweisse,3.5,"Aying, Bavaria","From glass on tap.
Dark gold beer.
Not very foamy.
Banana and milk flavor.
Lightly bitter.
Light on alcohol.
Pretty dense.
Hoppy aroma.
Nice aftertaste.",zmolodchenko
505,Verdant Mary Lou,3.8,"Falmouth, Cornwall","440ml can at All Good Beer, Hackney.  Cloudy orange.  Huge aroma of mango, peaches, and cherries.  Big and thick and full of juice.  Tons and tons of stone fruit flavour.",Beese
506,Fuller's London Pride (Cask),3.4,"Chiswick, Greater London","Amber, clean, off white beer head , with frothy, thin, and lacing foam. The flavor is like Toasted bread, honey, light caramel and fruity. Light sweetness, soft carbonation. Smooth body. Low bitterness.",ChungYunJi
507,Cigar City Maduro Brown Ale,3.6,"Tampa, Florida","33cl blik. Helder donker bruin van kleur, fijne creme schuimkraag. De geur is koffie en chocolade. Smaak is zoet, toffee, noten en chocolade. Medium body en veel koolzuur.",maupie
508,Singlecut Hop Sounds,3.7,"Queens, New York","Lightly hazy golden yellow.  Crisp and light, but floral and lightly grassy with subtle citrus and grain undertones.  Refreshing.  3.7+",slowrunner77
509,Anchor Porter,4.2,"San Francisco, California","Color negro, opaca. Espuma beige, cremosa, de más de dos dedos de espesor y buena retención. Aroma medio a maltas tostadas, ligero chocolate, notas a olivas negras y, más escasamente aún, ceniza. Sabor a maltas tostadas, casi torrefactas, regaliz claro, evidente e intenso desde el primer trago, seco, casi astringente, final tostado, alcohol bien integrado. Textura entre acuosa y sedosa. Carbonatación media baja.

El regaliz tan presente desde el principio me ha hecho pensar que evolucionaría hasta el infinito, en realidad no evoluciona mucho, aunque no es necesario, es una maravilla total.",ricardostercios
510,Firestone Walker Sucaba,4.1,"Paso Robles, California","Flaska från SB. En brunröd öl med ett lättare smutsvitt skum. Doft och smak av karamell, trä, vanilj, torkad frukt, choklad, lättare kryddighet och en avslutande alkoholsötma.",NordicV
511,Samuel Smiths Oatmeal Stout,4.8,"Tadcaster, North Yorkshire","Label im Stil eines Kupferstichs. Schwarz-Braun mit stouttypisch dichtem braunem Schaum. Geruch: unerwartet wenig Süße, voluminöse runde Röstmalzaromen. Geschmack: Auch hier weniger Süße als bei den meisten Stouts. Ein sehr rundes und leckeres Stout.",floriel
512,WeldWerks DDH Juicy Bits,4.0,"Greeley, Colorado","Can, ENORMOUS thanks to wchesser for a fresh can (less than a month old!) flown from the States! Murky orange body, fairly lasting small off white head. Wow. Pleasant, pefumey fruity notes in the aroma, passionfruit, melon, tangerine, light light oaty touch. So damn fresh! Smooth taste initially, tangerine on soft maltiness, but then the surprisingly big, grapeseed bitterness kicks in too. Initially a bit rough, after a few sips it mellows out, turning this into a delight. An excellent juicy IPA by all means, a joy to try.",Marko
513,Buxton / Omnipollo Original Chocolate Ice Cream Brown Ale,3.8,"Buxton, Derbyshire","From can (BB Aug'20) in English pint. Pours murky brown w/1-finger frothy tan head, mild choc aroma dialed down from other collabs. Creamy & delish, a touch of spicy bitterness provides some balance",ANZUShophunter
514,Great Notion Juice Jr. Session IPA,5.0,"Portland, Oregon","Can at home bought from mikkeller's website. This was such a good beer. Its hazy, fruit, smooth, tropical fruits, and bloody beautiful beer",Beerwithwings
515,Fuller's 1845,4.2,"Chiswick, Greater London","Amber with a long lasting off white head. Aroma of bread and caramel. Wonderful complex of malt flavours: toffee, caramel, and tobacco among them but not too sweet. Excellent.",jarvo
516,Sierra Nevada 40 Hoppy Anniversary Ale,4.1,"Chico, California","12 ounce bottle into tulip glass, bottled on 12/3/2019. Pours slightly hazy deep golden amber color with a 2 finger fairly dense and rocky off white head with fantastic retention, that reduces to a large cap that lasts. Thick foamy lacing clings on the glass, with a moderate amount of streaming carbonation. Fantastic appearance. Aromas of big red grapefruit, tangerine, lemon, peach, pineapple, apricot, mango, honeydew melon, citrus peel/rind, wood, peppercorn, pine, honey, cracker, biscuit dough, toast, light caramel, and herbal/floral/grassy earthiness. Damn nice aromas with great balance and complexity of citrus/fruity/earthy hops and bready malt notes; with big strength. Taste of big red grapefruit, tangerine, lemon, peach, pineapple, apricot, mango, honeydew melon, citrus peel/rind, wood, peppercorn, pine, honey, cracker, biscuit dough, toast, light caramel, and herbal/floral/grassy earthiness. Light-moderate pine, citrus peel/rind, herbal, floral, woody, grassy, peppery bitterness on the finish. Lingering notes of red grapefruit, tangerine, lemon, peach, pineapple, apricot, mango, honeydew melon, citrus peel/rind, wood, peppercorn, pine, honey, cracker, biscuit dough, toast, light caramel, and herbal/floral/grassy earthiness on the finish for a while. Awesome complexity, robustness, and balance of citrus/fruity/earthy hops and bready malt flavors; with an awesome malt/bitterness balance, and no lingering hop astringency after the finish. Light-moderate increasing dryness from lingering bitterness. Medium carbonation and body; with a very smooth, moderately creamy/bready/grainy/sticky, and fairly crisp/resinous/rindy balanced mouthfeel that is great. Minimal warming alcohol for 6%. Overall this is an awesome IPA. All around awesome complexity, robustness, and balance of citrus/fruity/earthy hops and bready malt flavors; very smooth and fairly crisp/refreshing to drink with the modestly bitter/resinous/drying finish; Nicely soft and not overly aggressive. Awesome Centennial, Cascade profile. Very vibrant, juicy, dank, and earthy hops; with a nice sized oat/dark/bready malt backbone. Mild residual sweetness with lingering crisp resin dryness. A really enjoyable offering, and impressive spot on classic tasting west coast style example as expected. Very similar to Celebration, but with a bit less of a rich malt backbone.",superspak
