,Beer Names,Rating,Locations,Reviews,Users
420,Commoners Copperfield Cream Ale,2.8,"Concord, North Carolina",It's clear straw with a white head. There is a lot of butter flavor with low citrus and grainy sweetness.,hman43
421,St. Elias H&H Abbot Ale,3.6,"Soldotna, Alaska","Draft sampler at 2020AKCB&BWF, cloudy amber beer, no head. Aroma malt, vanilla, banana. Taste same. Palate medium, carbonation moderate.",furthur
422,Cavendish Dragonbane Oatmeal Stout,3.8,"Gastonia, North Carolina",It pours dark brown with a tan head. It has roast flavors with nuts and some oats.,hman43
423,Incendiary Coffee Vanilla Barletywine,3.5,"Winston-Salem, North Carolina","Clear dark amber colored pour, with a thick tan head that reduced and left lots and lots of sudsy lace behind in the glass. Vanilla and yeast aroma. Taste has vanilla, coffee, and plenty of caramel. Buttery. Not overly sweet. Pretty hot and boozy finish. Interesting take on the style.",HourGlass13
424,Kona Island Colada Cream Ale,3.6,"Kailua Kona, Hawaii","Draft sampler at 2020AKCB&BWF, amber beer, ring of white foam. Aroma malt and fruit, taste tropical fruit cream soda, with vanilla, coconut and pineapple. Palate medium, carbonation average.",furthur
425,Armored Cow Not Your Momma's Kitchen,3.6,"Charlotte, North Carolina",It's clear straw with a white head. It has powerful spices with basil. It is also lemony and doughy.,hman43
426,Goose Island Toronto Spill the Wine,3.1,"Toronto, Ontario","Pale amber with a light pink highlight. Aroma is light and spicy. Some faint clove, pale malt and a touch of fruit. The flavour has more vineousness . Light grape and a bit of cherry along with a light clove. I like all the individual components, but it doesn’t come together for me at all. Clashy.",JoeMcPhee
427,Incendiary DTKS: Blueberry Cherry Cobbler,4.6,"Winston-Salem, North Carolina","Hazy purple pour with a small violet head. Aroma has vanilla and blueberry along with a sweet pastry. Taste is amazing, with blueberry, mild cherry, and a sweet cheese danish pastry. Absolutely delicious. Not overly sweet. Not overly tart. Perfection.
fantastisk frugt dansk øl",HourGlass13
428,Armada 3 Anniversary Imperial Stout,4.1,"East Haven, Connecticut","Pours black with one finger, dark tan head.  Aroma is strong hazelnut, vanilla, cocoa and roast.  Taste is chocolate, hazelnut and brown sugar, moving to rich vanilla and roast.  Finish carries the chocolate, hazelnut, vanilla and roast.  Excellent stout.",GregMooreNH
429,Incendiary Lemon Wit,3.9,"Winston-Salem, North Carolina",Hazy yellow pour with a slight orange tint. Small white foam cap. Lots of lemon in aroma and taste here. Pretty tart with a sharp bite. Some yeast is in the flavor and a cracker like malt. Very nice.,HourGlass13
430,Incendiary Night Shift,3.0,"Winston-Salem, North Carolina","So far this is the most unique beer I have had all year. The year is young, but this one is going to be hard to top. For uniqueness. Dark brown nearly black pour with a thin tan head. Lots of weed like hops in the aroma with smoky camp fire. Taste is very complex with lots of flavors coming in. Oily pine hops. Dark smoky malts. Medicinal. This will cure colic, scorpion bites, and numerous other ailments. To be used very sparingly by qualified personnel only.",HourGlass13
431,Kassiks Kakaonuss,3.9,"Kenai, Alaska","Draft sampler at 2020AKCB&BWF, black beer, walnut colored ring of foam. Aroma toast, fresh bread, chocolate, coconut. Taste same, with some coffee. Palate medium, carbonation average. nice beer.",furthur
432,Incendiary Under The Trestles Belgian Tripel,3.1,"Winston-Salem, North Carolina","Clear yellow pour with a small white head. Yeasty aroma with some booze. Taste is spicy belgian yeast, some banana. Pretty hard hitting on the booze and spice. Not very smooth.",HourGlass13
433,Barebottle Tough Cookies,3.9,"San Francisco, California","Draft at Barebottle. Dark brown with a small tan head. Aroma is sourced and sweet, snickerdoodles, cinnamon, gingerbread. Sweet cookie flavor, cinnamon, nutmeg. Medium body, thin for a dessert beer but not for a non-imperial porter. Good stuff.",nickd717
434,HooDoo 3:41 Barrel Aged Imperial Stout,4.2,"Fairbanks, Alaska","Draft sampler at 2020AKCB&BWF, black beer, ring of almond colored foam. Aroma vanilla, toast, malt, cookies. Taste same, with some jasmine. Palate medium rich, carbonation moderate. Excellent.",furthur
435,Gally's Wit of West,3.0,"Harlowton, Montana","16 oz can from Brad. Pale golden, light foamy head. Aroma is grainy with some light smoky notes. Taste continues with the smoke, grainy, bready, not too much Belgian yeast.",stevoj
436,HooDoo Gose,3.8,"Fairbanks, Alaska","Draft sampler at 2020AKCB&BWF, pale yellow beer, skiff of white foam. Aroma malt, salt and lime, taste same, with fresh snow. Palate medium light, carbonation moderate.",furthur
437,Last Days of Autumn Scotch Ale,3.1,"Knoxville, Tennessee","Malty but rather bland.  Very dark, but not opaque. Last Days taproom, Knoxville.",Aurelius
438,HooDoo Oatmeal Cream Stout,3.7,"Fairbanks, Alaska","Draft sampler at 2020AKCB&BWF, black beer, ring of foam. Aroma coffee, dark chocolate, toast. Taste same. Palate medium, carbonation moderate.",furthur
439,Bircus Motordrome,3.4,"Ludlow, Kentucky","pint at lucky duck in taylor mill - Solid for the style. Clean, malty, Not bitter, nor sweet. Short finish.",Chudwick
440,Gakona Dark Side of the Hare,3.3,"Gakona, Alaska","Draft sampler at 2020AKCB&BWF, black beer, ring of foam. Aroma dark malt and dust and snow. Taste same, with sour cherries. Palate medium light, carbonation average. Mouthfeel on this is pretty light, and it pales next to most of what I had that night, but for the low abv, its pretty good.",furthur
441,Bleeding Heart Self Immolation,3.9,"Palmer, Alaska","Draft sampler at 2020AKCB&BWF, dark reddish amber, no head. Aroma malt, oak, red wine. Taste oak, malt wine, touch of vinegar. Palate medium, carbonation moderate.",furthur
442,Ponderosa Ooey Gooey,3.3,"Albuquerque, New Mexico","16 oz can from Total Wine. Dark brown, patchy head. Roasted malt aroma. Taste continues with the roast adding slight elements of chocolate. Gooey? Hardly....",stevoj
443,Lower Left Pit Fighter,4.0,"Charlotte, North Carolina",It pours amber with an off white head. It has low tart with cherries and raisons. It's a bit malty in the balance.,hman43
444,Bleeding Heart Whorchata,3.8,"Palmer, Alaska","Draft sampler at 2020AKCB&BWF, Black beer, almond colored ring of foam. Aroma coffee, malt, cinnamon. Taste same, with toast. Palate medium, carbonation moderate.",furthur
445,Sycamore Willful Stout,2.9,"Charlotte, North Carolina",It is very dark brown with little head. Strong bourbon and alcohol with some roast and vanilla. Boozy.,hman43
446,Shared / Monkish Snowy Window,3.6,"Maplewood, Missouri","Can at share. Milky, hazy pour. Lots of suspended bits. Aroma is milky, citrus, fruity. Tadte is smoorh, full, citrus, tropical.",stevoj
447,Bleeding Heart Low Hanging Fruits,3.8,"Palmer, Alaska","Draft sampler at 2020AKCB&BWF, amber beer, ring of white foam. Aroma banana, and fruit. Taste same, with malt, its fruit salad in a beer, really. Palate medium, carbonation subdued.",furthur
448,Cabarrus DoubleShot Imperial Vanilla Coffee Blonde,4.2,"Concord, North Carolina",It pours dark yellow with an off white head. It has strong rich coffee with expresso and vanilla. It's a little nutty.,hman43
449,The Bruery Royal St. Sweets,3.5,"Placentia, California","Can. Pours opaque jet black with a medium, creamy beige head, medium retention. Moderate sweet bananas, cinnamon, vanilla, cookie dough malt,  roast and chocolate malt, and a sweet finish. Full body and medium carbonation.",BeerandBlues2
450,Sweet Union King Dude Scotch Ale,3.8,"Indian Trail, North Carolina",It is brown with a tan head. It has caramel and toffee. It's slightly sweet and a bit smoky.,hman43
451,Black Spruce Barrel Aged Reginald Van Horn Barleywine,4.2,"Fairbanks, Alaska","Draft sampler at 2020AKCB&BWF, amber beer, no head. Aroma malt, vanilla, brown sugar, cherries. Taste same, but this is somehow not sticky and heavy, but light and delicious. Palate medium rich, carbonation moderate. Another superb beer.",furthur
452,Bearded Barrel Get in Line Pale Ale,3.9,", North Carolina","Clear and golden with a white head. It has pine, citrus and it's a bit bready. Very easy drinking.",hman43
453,Black Spruce Barrel Aged Long Nights Imperial Stout,4.2,"Fairbanks, Alaska","Draft sampler at 2020AKCB&BWF, Black beer, ring of walnut colored foam. Aroma malt, toast, vanilla, bourbon, cookies. Taste same, with pecans and some grapefruit on the finish. Palate is rich and thick, carbonation moderate. Superb.",furthur
454,Protagonist Chewie,4.1,"charlotte, North Carolina","It's dark brown with a brown head. There are flavors of cinnamon, maple, vanilla, and roast.",hman43
455,Gun Hill Maple Bacon Void of Light,3.9,"Bronx, New York","First rating. I am enjoying GH's big beers lately. This has a lot of smoky bbq aroma. The maple is not that noticeable. It is smoky and meaty but not overdone. Overall it is smooth and tasty, a very drinkable take on the style.",Slipstream
456,Bale Breaker Desert Bite,3.3,"Yakima, Washington","12 oz. Aroma is vegetal, dank, earthy, biscuity. Pours mostly clear golden with large chunks of sediment and a one finger bone white head with decent retention. Taste is moderately to highly bitter with some light malt sweetness. Not really a fan, but it’s not horrible.",poisoneddwarf
457,Resolution Resolute,4.0,"Anchorage, Alaska","
Draft sampler at 2020AKCB&BWF, very dark amber, ring of foam. Aroma malt, bourbon, vanilla, cookies. Taste same with added toffee, coffee and cherries. Palate medium rich, carbonation moderate. Great beer.",furthur
458,King Canary Night Jar,3.5,"Mooresville, North Carolina","It is slightly cloudy, light yellow, with a white head. It is moderately tart with herbs and lemon. There is a bit of barnyard.",hman43
459,Barebottle Coconut Express,3.9,"San Francisco, California","Draft at Barebottle. Hazy yellow with a lasting white head. Coconut, pineapple, vanilla aroma. For the flavor, well, “if you like piña coladas...”. Seriously, this is piña colada in a beer, sweet with pineapple and coconut. Medium plus body, creamy feel. Nice because I like the piña coladas.",nickd717
460,Pharr Mill Cupid's Night Out,3.2,"Harrisburg, North Carolina","It pours brown with a small head. It is quite fruity with dark cherry, alcohol, and low roast.",hman43
461,Other Half / The Veil Berry Berry Berry Compote Compote Compote,3.4,"Brooklyn, New York","Can. Pours a murky brown. Maple, chocolate, raspberry, cherry, boysenberry, more raspberry, a little much maple. Medium body. Bit of a disappointment given its predecessor.",explosivedog
462,Coronado / Pizza Port South Of The Pier,3.4,"Coronado, California",Can. Pours a clear gold with a slight yellow hue and a white head that dissipates to the edges and laces slightly. Aroma has dank onion with light pine and some sweet grains underlying. Flavor is similar with an onion and light pine combination and a grain backbone.,deyholla
463,Bell's V: Song of the Open Road (Leaves of Grass Series),3.9,"Comstock, Michigan","12 ounce bottle from Total Wine Lexington. A light brown color pour with caramel and toffee and malt. A bit sweet, but good stuff.",drfabulous
464,Barebottle Torcido Negra,4.2,"San Francisco, California","Draft at Barebottle. Dark amber with a small off white head. Aroma is nice, caramel, roast, chocolate. Flavor is amazing for the style, worthy of the GABF gold they won. Great balance of sweet and bitter, caramel, roast, cocoa. Medium body with a crisp feel. Very nice for the style, one of the best I’ve had.",nickd717
465,DuClaw Duclaw Sour Me Blackberry Honeysuckle Tea,3.5,"Baltimore, Maryland","Can. Pours clear reddish orange with a small, frothy off-white head, short retention. Moderate tart and acidic blackberries, light mineral character, light malt, and a dry finish. Light body and medium carbonation.",BeerandBlues2
466,WeldWerks / Bottle Logic Vanilla Destinations ,4.2,"Greeley, Colorado",22oz bottle pours out black topped with a small tan head. Nose is sweet vanilla chocolate bourbon barrel notes. Taste is more of the nice sweet chocolate bourbon barrel vanilla wow total cake.,BuckeyeBoy
467,WeldWerks / Bottle Logic Vanilla Destinations ,4.3,"Greeley, Colorado","Bottle at share, from Steve. Silky black pour, flat, oily. Sweet aroma, chocolate, vanilla. Taste comes in like a milky way bar. Sweet, succulent , full. ABV evident,  but not overpowering.",stevoj
468,Barebottle Animal Haus,3.4,"San Francisco, California","Draft pours mostly clear golden with a medium white head. Aroma is bready, grassy and floral hops. Flavor is typical but well done, bready, grassy, crisp, light sweet and bitter. Medium light and crisp feel. Good for the style.",nickd717
469,Barebottle Citrus Shakes,3.6,"San Francisco, California","Draft at Barebottle. Hazy golden with a small white head. Aroma is vanilla, sugared grapefruit, tangerine, mango. Flavor is sweet lacto citrus and tropical milkshake with vanilla. Medium plus body, tasty but I’m still undecided on beers like this in general.",nickd717
470,Narrow Gauge Meersalz - Raspberry & Lemon,3.4,"Florissant, Missouri","Can, courtesy of Ben. Pours pinkish red. Raspberry, floral, lemon juice, zest, salt, doughy. Medium body. Decent.",explosivedog
471,3 Sons Sunshine State of Mind,3.4,"Dania Beach, Florida","16 oz. can. Hazy deep orange. Small white head. Smells of passion fruit, grapefruit, and sweet tropical fruits. Tastes pretty much the same. Acidic passion fruit hops, grapefruit, and sweet fruity hops. Sweet pale malt. Surprising grapefruit bitterness in the finish. A little bit of yeast earthy bitterness too. Medium body. Not my favorite, but it's fine.",ctipping
472,Hardywood Dreamlike,3.7,"Richmond, Virginia","$4.00 pint can, WW. Slightly hazy gold with a soft off-white head. Tangerine, orange peel, Flintstones vitamin nose. Caramel, vanilla, orange peel, tropical fruit. Juicy and somewhat sweet. Lots of sweet caramel in there. Nice.",hershiser2
473,Barebottle Zombie Luau,3.4,"San Francisco, California","Draft at Barebottle. Hazy orangish with a small white head. Aroma is interesting, ginger beer, cinnamon, lime, passion fruit. Flavor is somewhat sweet and somewhat tart, quite interesting, spiced, tropical, limey. Medium body with a decently crisp feel. Interesting at the very least.",nickd717
